product_name,path
top,https://m.media-amazon.com/images/I/41tLAjqv0SL.jpg
sandal,https://m.media-amazon.com/images/I/41PVrDD9CbL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/61TswFFsqkL._AC_UY1000_.jpg
watch,"https://m.media-amazon.com/images/I/710Y5yrQa6L._AC_UF1000,1000_QL80_.jpg"
bracelet,https://m.media-amazon.com/images/I/51S5HjM9VGL._AC_UY1100_.jpg
bottle,https://m.media-amazon.com/images/I/51KkIkdGRKL.__AC_SX300_SY300_QL70_FMwebp_.jpg
sandal,https://m.media-amazon.com/images/I/51RXUkvnGCL._AC_UY1000_.jpg
headphones,https://m.media-amazon.com/images/I/31QB73-5IEL._SX300_SY300_QL70_FMwebp_.jpg
headphones,"https://m.media-amazon.com/images/I/51xxA+6E+xL._AC_UF1000,1000_QL80_.jpg"
headphones,"https://images-eu.ssl-images-amazon.com/images/I/61C66qTqnwL._AC_UL210_SR210,210_.jpg"
headphones,"https://m.media-amazon.com/images/I/61iBNwweh0S._AC_UF1000,1000_QL80_.jpg"
headphones,https://m.media-amazon.com/images/I/31FgRhyNo+L.jpg
headphones,"https://m.media-amazon.com/images/I/81ag3X-n-TL._AC_UF1000,1000_QL80_.jpg"
shoe,https://m.media-amazon.com/images/I/71D6z64e89L._AC_UY1000_.jpg
shoe,https://m.media-amazon.com/images/I/616Pq63RHDL._AC_UY1000_.jpg
shoe,https://m.media-amazon.com/images/I/71vSzAzttDL._AC_UY1000_.jpg
shoe,https://m.media-amazon.com/images/I/71rOcgYSC8L._AC_UY1000_.jpg
necklace,https://m.media-amazon.com/images/I/71GpURBWjxL._AC_UY1100_.jpg
necklace,https://m.media-amazon.com/images/I/51ELmotgM7L._AC_UY1100_.jpg
necklace,https://m.media-amazon.com/images/I/61SJQi+hCTL._AC_UY1100_.jpg
necklace,https://m.media-amazon.com/images/I/51YrhwUQfvL._AC_UY1100_.jpg
bracelet,https://m.media-amazon.com/images/I/51nkIRbj5rL._AC_UY1100_.jpg
bracelet,https://m.media-amazon.com/images/I/61ZrS+Y+ObL._AC_UY1100_.jpg
bracelet,https://m.media-amazon.com/images/I/61Zm4YDSZjL._AC_UY1100_.jpg
watch,https://m.media-amazon.com/images/I/71wub8pasgS._AC_UY1000_.jpg
watch,https://m.media-amazon.com/images/I/71aABaVFGJL._AC_UY1000_.jpg
watch,https://m.media-amazon.com/images/I/71f1Q0M5yyL._AC_UY1000_.jpg
watch,https://m.media-amazon.com/images/I/616LuWzn7bL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/71Mr2TvrYQL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/61r4mzSxvmL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/71JbWkdffCL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/61-gRdn7TpL._AC_UY1000_.jpg
bottle,"https://m.media-amazon.com/images/I/71bxBkOVxYL._AC_UF894,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/818gBXqt7lL._AC_UF894,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/71urwHKvfML._AC_UF1000,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/71X-HvNlysL._AC_UF1000,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/21kn0LmpYiL._AC_UF1000,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/31ZkgjZan2L._AC_UF894,1000_QL80_.jpg"
shoe,https://m.media-amazon.com/images/I/71yH8aRgiyL._SX625_.jpg
necklace,https://m.media-amazon.com/images/I/51er-PueIpL._SY575_.jpg
top,https://m.media-amazon.com/images/I/41XLF-H+m+L._SX679_.jpg
watch,https://m.media-amazon.com/images/I/81g3Yw6qzZL._AC_UY1000_.jpg
bracelet,https://m.media-amazon.com/images/I/61uU97zm0HL._AC_UY1100_.jpg
shoe,https://m.media-amazon.com/images/I/81sf4p+5-qL._SX625_.jpg
bottle,https://m.media-amazon.com/images/I/51jWxG5e8-L.jpg
necklace,https://m.media-amazon.com/images/I/61rI9inBsLL._SY575_.jpg
handbag,https://m.media-amazon.com/images/I/61y1eWptI4L._AC_UY1000_.jpg
bottle,https://m.media-amazon.com/images/I/51jWxG5e8-L.jpg
bracelet,https://m.media-amazon.com/images/I/51JgUnq9fAL._AC_UY1100_.jpg
handbag,https://m.media-amazon.com/images/I/51pwXiQEfSL._AC_UY1000_.jpg
top,https://m.media-amazon.com/images/I/41tLAjqv0SL.jpg
sandal,https://m.media-amazon.com/images/I/41PVrDD9CbL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/61TswFFsqkL._AC_UY1000_.jpg
watch,"https://m.media-amazon.com/images/I/710Y5yrQa6L._AC_UF1000,1000_QL80_.jpg"
bracelet,https://m.media-amazon.com/images/I/51S5HjM9VGL._AC_UY1100_.jpg
bottle,https://m.media-amazon.com/images/I/51KkIkdGRKL.__AC_SX300_SY300_QL70_FMwebp_.jpg
sandal,https://m.media-amazon.com/images/I/51RXUkvnGCL._AC_UY1000_.jpg
headphones,https://m.media-amazon.com/images/I/31QB73-5IEL._SX300_SY300_QL70_FMwebp_.jpg
headphones,"https://m.media-amazon.com/images/I/51xxA+6E+xL._AC_UF1000,1000_QL80_.jpg"
headphones,"https://images-eu.ssl-images-amazon.com/images/I/61C66qTqnwL._AC_UL210_SR210,210_.jpg"
headphones,"https://m.media-amazon.com/images/I/61iBNwweh0S._AC_UF1000,1000_QL80_.jpg"
headphones,https://m.media-amazon.com/images/I/31FgRhyNo+L.jpg
headphones,"https://m.media-amazon.com/images/I/81ag3X-n-TL._AC_UF1000,1000_QL80_.jpg"
shoe,https://m.media-amazon.com/images/I/71D6z64e89L._AC_UY1000_.jpg
shoe,https://m.media-amazon.com/images/I/616Pq63RHDL._AC_UY1000_.jpg
shoe,https://m.media-amazon.com/images/I/71vSzAzttDL._AC_UY1000_.jpg
shoe,https://m.media-amazon.com/images/I/71rOcgYSC8L._AC_UY1000_.jpg
necklace,https://m.media-amazon.com/images/I/71GpURBWjxL._AC_UY1100_.jpg
necklace,https://m.media-amazon.com/images/I/51ELmotgM7L._AC_UY1100_.jpg
necklace,https://m.media-amazon.com/images/I/61SJQi+hCTL._AC_UY1100_.jpg
necklace,https://m.media-amazon.com/images/I/51YrhwUQfvL._AC_UY1100_.jpg
bracelet,https://m.media-amazon.com/images/I/51nkIRbj5rL._AC_UY1100_.jpg
bracelet,https://m.media-amazon.com/images/I/61ZrS+Y+ObL._AC_UY1100_.jpg
bracelet,https://m.media-amazon.com/images/I/61Zm4YDSZjL._AC_UY1100_.jpg
watch,https://m.media-amazon.com/images/I/71wub8pasgS._AC_UY1000_.jpg
watch,https://m.media-amazon.com/images/I/71aABaVFGJL._AC_UY1000_.jpg
watch,https://m.media-amazon.com/images/I/71f1Q0M5yyL._AC_UY1000_.jpg
watch,https://m.media-amazon.com/images/I/616LuWzn7bL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/71Mr2TvrYQL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/61r4mzSxvmL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/71JbWkdffCL._AC_UY1000_.jpg
handbag,https://m.media-amazon.com/images/I/61-gRdn7TpL._AC_UY1000_.jpg
bottle,"https://m.media-amazon.com/images/I/71bxBkOVxYL._AC_UF894,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/818gBXqt7lL._AC_UF894,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/71urwHKvfML._AC_UF1000,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/71X-HvNlysL._AC_UF1000,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/21kn0LmpYiL._AC_UF1000,1000_QL80_.jpg"
bottle,"https://m.media-amazon.com/images/I/31ZkgjZan2L._AC_UF894,1000_QL80_.jpg"
headphones,https://images.ctfassets.net/8cd2csgvqd3m/1MG5zYNUt0QC84UnEy47lk/eaf96fa60d823ba5c2de35a12e94d48d/Packshot-Beoplay-H95-Chestnut-0267-Perspective-S1200x1200px.png
shoe,https://i.otto.de/i/otto/8d901651-1fac-551d-b4f7-a27c260b6386?$responsive_ft2$
shoe,https://cdn.shopify.com/s/files/1/0016/7031/6081/products/S352500242-2.jpg?v=1705593413
shoe,https://i.otto.de/i/otto/8d901651-1fac-551d-b4f7-a27c260b6386?$responsive_ft2$
shoe,https://cdn.shopify.com/s/files/1/0016/7031/6081/products/S352500242-2.jpg?v=1705593413
vacuum flask,"https://m.media-amazon.com/images/I/41FxPw5tO5L._AC_UF894,1000_QL80_.jpg"
bottle,https://images.footballfanatics.com/texas-a-and-m-aggies/pink-texas-a-and-m-aggies-18oz-supreme-bottle_ss5_p-201426283+u-zussz9nedwvoxmu4jcyj+v-jxzpbh4zgjferxi59ood.jpg?_hv=2&w=340
bottle,x-raw-image:///d2960b2777c6fbef5a138e8f112d64817ef16a38084148ec7b3b96c05d1afa98
bottle,https://lejames.ca/sites/default/files/catalogue/images/12952427.jpg
bottle,https://lejames.ca/sites/default/files/styles/large/public/catalogue/images/12952427.jpg?itok=7IDmtiso
bottle,https://lejames.ca/sites/default/files/styles/large/public/catalogue/images/12978670.jpg?itok=e03m7wBh
wine bottle,https://lejames.ca/sites/default/files/styles/large/public/catalogue/images/microsoftteams-image_12.png?itok=tLvu9iEs
wine bottle,https://images.ctfassets.net/gawk12ulg8cm/5D0Un6Euw0sbcx2ZJWxKcO/d3f942bc116604759c1da9330d50fe5e/milkybottle.jpg
wine bottle,https://vader-prod.s3.amazonaws.com/1609189462-31kSsQfzDwL.jpg
wine bottle,"https://media.cnn.com/api/v1/images/stellar/prod/s-well-water-bottle.jpg?c=16x9&q=h_720,w_1280,c_fill"
wine bottle,https://dest874vfc95i.cloudfront.net/eyJidWNrZXQiOiJjZG4taW5maW5pdHljb21tZXJjZSIsImtleSI6ImluZmluaXR5Y29tbWVyY2UvcHJvZHVjdC82NGY4MzRhYWI1MDZkMTBkMDgyZGVlNTcvNjRmODM0YWExOGRhOS5wbmciLCJlZGl0cyI6eyJ0b0Zvcm1hdCI6ImpwZWciLCJqcGVnIjp7InF1YWxpdHkiOjcwfSwicmVzaXplIjp7IndpZHRoIjoxMTg0LCJoZWlnaHQiOjExODQsImZpdCI6ImNvbnRhaW4iLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJiIjoyNTUsImFscGhhIjoxfX0sImZsYXR0ZW4iOnsiYmFja2dyb3VuZCI6eyJyIjoyNTUsImciOjI1NSwiYiI6MjU1LCJhbHBoYSI6bnVsbH19fX0=
mobile phone,"https://images-na.ssl-images-amazon.com/images/I/513-nH35+UL._AC_UL330_SR330,330_.jpg"
wallet,https://a.allegroimg.com/s360/1167c4/84aac0a840bfb65a3d0dd6386296/POJEMNY-Lakierowany-PORTFEL-DAMSKI-Duzy-SKORZANY-Pakowny-SUWAK-Zamek-RFID
watch,https://static.ru-mi.com/upload/iblock/d5d/vo0urnip5fs435pxhf6jomvf6feqkr5t.jpeg
top,"https://images-eu.ssl-images-amazon.com/images/I/81wFLUDzAbL._AC_SR462,693_.jpg"
sunglasses,"https://images-eu.ssl-images-amazon.com/images/I/81hpXYs2YcL._AC_SR462,693_.jpg"
top,"https://images-eu.ssl-images-amazon.com/images/I/41rD0J4EdLL._AC_SR308,462_.jpg"
top,"https://media.gq-magazine.co.uk/photos/6658823d44559354892c3c7d/3:4/w_960,c_limit/Pic-Project-White-Dress-Shirts-Giorgio-Armani-.jpg"
pants,https://media.gq-magazine.co.uk/photos/6658823d44559354892c3c7e/3:4/w_320%2Cc_limit/Pic-Project-White-Dress-Shirts-Percival.jpg
shirt,https://connor.imgix.net/Connor/PWA-Products/C22DS101_LIL_1.png?bg=e6e6e6&fm=jpg&format=pjpg&h=425&q=75&rect=440%2C0%2C2120%2C3000&w=300&auto=format%2Ccompress&fit=cover&cs=tinysrgb&dpr=2&ch=Width%2CDPR
laptop,https://r.r10s.jp/com/ctg/top/category/resource/subgenre/200000/215698.jpg
desk,https://imgs.michaels.com/MAM/assets/1/5E3C12034D34434F8A9BAAFDDF0F8E1B/img/D836CE114CB446F5A697C70F69DCFA45/thumb_D836CE114CB446F5A697C70F69DCFA45.jpg
pen,https://cdn.shopify.com/s/files/1/0036/4806/1509/products/649d081c8501ffed0b4753769137264a0d1a293e_square3071671_1_054edf84-72cb-4284-b05b-0a83d960b19a_159x@2x.progressive.jpg?v=1717517904
bracelet,https://i.otto.de/i/otto/3c6f472f-11c9-4671-a508-4090230d5f1c?$responsive_ft2$
loudspeaker,https://target.scene7.com/is/image/Target/GUEST_6e5e2aec-5233-4afb-8682-0a9e1e64e51e?qlt=65&fmt=pjpeg&hei=350&wid=350
lighting,https://m.media-amazon.com/images/I/51NS5lOOLUL._AC_.jpg
fruit,https://i.ytimg.com/vi/1fqD6fQq5Iw/hq720.jpg?sqp=-oaymwE7CK4FEIIDSFryq4qpAy0IARUAAAAAGAElAADIQj0AgKJD8AEB-AH-CYAC0AWKAgwIABABGFsgZSg_MA8=&rs=AOn4CLAxtOLZoAR6ZSyV8rTSEa-IilLbyQ
fruit,https://h2.commercev3.net/cdn.gurneys.com/images/Apples_home_tile_052224.jpg
fruit,https://images.craigslist.org/00K0K_6mj6rNJer8o_096096_600x450.jpg
fruit,https://www.blw.admin.ch/blw/it/home/_jcr_content/par/columncontrols_1177252464/items/0/column/teaserfocus_1852155973/items/insetticida/teaserfocuspar/teaser/image.imagespooler.jpg/1713338843470/Aepfel%20am%20Baum.JPG.jpg
apple,https://www.slu.se/globalassets/ew/org/centrb/grogrund/foto/apple_trulsa_jennys_680.jpg?width=880&height=660&mode=crop
apple,https://images.craigslist.org/00x0x_dkDiZ1dqYOk_0uV0n2_600x450.jpg
apple,https://www.luke.fi/sites/default/files/styles/full_width_mobile/public/2022-03/omenat-mattila.png?itok=1XddLjP2
apple,http://www.town.asahi.yamagata.jp/material/images/group/1/gate_tokusan01.jpg
fruit,https://cals.cornell.edu/sites/default/files/styles/full_width_gallery/public/2020-09/pink-luster-growing-in-a-cornell-agritech-orchard_photo-credit-kevin-maloney.jpg?h=3879008c&itok=7RPZ_8Pk
apple,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Melrose-Apfel.jpg/800px-Melrose-Apfel.jpg
mango,https://shopping.c.yimg.jp/lib/virginbeautyshop/ta-the-pr-mk.jpg
fruit,https://m.media-amazon.com/images/I/41oqTcoHJ+L._AC_.jpg
fruit,https://www.gyomusuper.jp/onlineshop/html/upload/save_image/36205.png
food,https://target.scene7.com/is/image/Target/GUEST_ce63055a-c613-43f2-ac60-5893809c2cc1?wid=488&hei=488&fmt=pjpeg
headphones,https://images.marktplaats.com/api/v1/listing-mp-p/images/41/4141b04a-3a49-4780-bad0-b82281d7490b?rule=ecg_mp_eps$_83
headphones,https://www.kpn.com/shop/cms/assets/products/hardware/_/akg_type-c-earphones_zwart_0_xl.jpg
headphones,https://as-images.apple.com/is/MYMD2?wid=445&hei=445&fmt=jpeg&qlt=95&.v=1601053181000
chair,https://media.poco-home.com/i/poco/PO_CgdYLiE3o5RXg1ZvTH7xA/?fmt=auto&%24dq%24=
chair,https://cdn.metro-online.com/-/media/Project/MCW/RU_Metro/2024/06-june/product-teaser-1/25.jfif?h=144&iar=0&w=144&rev=868e07360f3f4c8b84b3684dba4897e8&hash=63D589D8674725413A7716535522403D
chair,https://img.olx.com.br/images/57/577439774339076.jpg
chair,https://assets.isu.pub/document-structure/230301111622-c092e78024e7cc259d7a360c99a85606/v1/a0e3ea98680f9122f89dc9dec70ae859.jpeg
chair,https://i.otto.de/i/otto/36c8fcd1-7163-43f8-aa4c-b2875d244a32?$responsive_ftfind_w800$
chair,https://www.ajprodukti.lv/globalassets/390264.jpg?ref=24AC2B9D35
chair,https://img.freepik.com/premium-photo/wooden-chair-against-white-background_1048944-25874924.jpg
person,"https://static.toiimg.com/thumb/imgsize-36586,msid-110968036,width-600,resizemode-4/110968036.jpg"
microphone,https://s.abcnews.com/images/Politics/240613_abcnl_930a_harper_elections1_hpMain_16x9_608.jpg
tie,https://dims.apnews.com/dims4/default/44f3b26/2147483647/strip/true/crop/3411x2272+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F6d%2F18%2F96a24327a44f0f46d23f0a5d86a6%2F0ff26a3824dc4059a77405aca9f57734
coat,https://media.licdn.com/dms/image/D5610AQHMXGqHXK2DDQ/image-shrink_800/0/1718301604926?e=2147483647&v=beta&t=2d9V6YPe_5H_xQT4y6a4BYIe6Bk63Vh442Q3PC4qkWM
suit,https://epe.brightspotcdn.com/dims4/default/142666d/2147483647/strip/true/crop/1415x960+25+0/resize/840x570!/quality/90/?url=https%3A%2F%2Fepe-brightspot.s3.us-east-1.amazonaws.com%2Fd5%2Fea%2F95925cfe4eb1a3599f7b7a1dc3d4%2F031124-joe-biden-ap-bs.jpg
outerwear,https://connor.imgix.net/Connor/PWA-Products/C24CO100_TAN_1.png?bg=e6e6e6&fm=jpg&format=pjpg&h=425&q=75&rect=440%2C0%2C2120%2C3000&w=300&auto=format%2Ccompress&fit=cover&cs=tinysrgb&dpr=2&ch=Width%2CDPR
mobile phone,"https://images-fe.ssl-images-amazon.com/images/I/71yvlxmgkML._AC_UL330_SR330,330_.jpg"
mobile phone,https://d23uobcja6cuc.cloudfront.net/business/dam/img/products/devices/public-sector/ps-iphone13.png
mobile phone,https://searchengineland.com/wp-content/seloads/2016/08/mobile-800x450.jpg
mobile phone,https://i.ytimg.com/vi/HmgJmg5vc2c/hqdefault.jpg
mobile phone,https://searchengineland.com/wp-content/seloads/2014/08/apple-iphone-ios-1920-800x450.jpg
mobile phone,https://www.usine-digitale.fr/mediatheque/3/1/3/001512313_520x330_c.jpg
mobile phone,https://cdn.adh.reperio.news/image-2/221e50dd-8486-41bc-89cf-ec6ca8295455/index.jpeg?p=a%3D1%26co%3D1.05%26w%3D500%26h%3D250%26r%3Dcover%26f%3Dwebp
apple,https://media.istockphoto.com/id/185262648/photo/red-apple-with-leaf-isolated-on-white-background.jpg?s=170667a&w=0&k=20&c=DAaUrONuIwJ3LzA66X2XO8VPndCl2_46NyNTLn-zi_o=
sunglasses,https://gv-brxm.imgix.net/binaries/_ht_1717583282797/mobile/content/gallery/es-optica2000/gallery/homepage/original_png-0rbr0101s__92023a__p21__shad__cfr.png
sunglasses,https://vader-prod.s3.amazonaws.com/1686079165-80129_American_Optical_The_Original_Pilot_Sunglasses_-_Huckberry_Exclusive_Gold-Green_01.jpg
sunglasses,https://d1b5h9psu9yexj.cloudfront.net/39845/Sunski-Camina_20200723-135523_full.jpeg
sunglasses,https://www.piratskyobchod.cz/img/cms/32%20(1).jpg
banana,https://media.npr.org/assets/img/2011/08/19/istock_000017061174small_wide-a68a0b8f0b250cba6f5964ce5807de10d93dd4b9.jpg?s=1400&c=100&f=jpeg
orange,https://media.istockphoto.com/id/477836156/photo/orange-fruit-isolated-on-white.jpg?s=612x612&w=0&k=20&c=NQYciPqF0kRqnDMx7Vy96Qhtx2c37OiKPXtjMR3Oy-Y=
lighting,"https://m.economictimes.com/thumb/msid-109453832,width-1200,height-900,resizemode-4,imgsize-27312/air-conditioner.jpg"
light fixture,https://hindi.cdn.zeenews.com/hindi/sites/default/files/styles/zm_700x400/public/2024/06/03/2920488-crime-web-4.jpg?itok=xEjzrz3l
ceiling fan,https://gujarati.cdn.zeenews.com/gujarati/sites/default/files/2024/05/08/551464-2847201-9.jpg
mechanical fan,"https://images-na.ssl-images-amazon.com/images/I/61Gfslo22mL._AC_UL600_SR600,600_.jpg"
mechanical fan,https://m.media-amazon.com/images/I/4126WftrBHL._AC_.jpg
ceiling fan,https://www.hunterfan.com/cdn/shop/files/havoc-with-led-light-54-inch-ceiling-fans-hunter-matte-blacknew_360x.jpg?v=1704279275
mechanical fan,https://www.livemint.com/lm-img/img/2024/02/22/600x338/B0BTYBQH61_6028258186869247928_1708577324066.jpg
mechanical fan,https://cdn.accentuate.io/605781459248/-1695035269432/1-v1697432837947.png?800x800
furniture,https://y.zdmimg.com/202403/28/66053fddc3f3f4660.jpg_a640.jpg
coffee table,https://a.1stdibscdn.com/rare-victorian-holland-and-sons-double-sided-mahogany-partner-desk-writing-table-for-sale/1121189/f_147594511558114837008/14759451_master.jpg?width=768
coffee table,https://image.sofmap.com/images/product/pim/4981747068835_A02.jpg
Top,https://i.pinimg.com/originals/2e/88/a5/2e88a52be17ccbce0306aae0a295138c.jpg
Watch,https://w7.pngwing.com/pngs/566/206/png-transparent-watch-strap-clock-luxury-watch-blue-watch-accessory-accessories-thumbnail.png
Shirt,https://funkybabaji.com/cdn/shop/files/9.png?v=1703327174
Shoe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5pWafZ0JwWBLGBprZTcHjc8ROd2pLfqocIA&s
Headphones,https://w7.pngwing.com/pngs/68/524/png-transparent-red-wireless-headphones-wearing-headphones-red-headphones.png
Top,https://w7.pngwing.com/pngs/695/311/png-transparent-t-shirt-hoodie-polo-shirt-tshirt-tshirt-active-shirt-jersey-thumbnail.png
Watch,https://img.freepik.com/free-vector/smart-watch-realistic-image-black_1284-11873.jpg?size=338&ext=jpg&ga=GA1.1.1141335507.1717891200&semt=ais_user
Shirt,https://5.imimg.com/data5/SELLER/Default/2024/3/403307857/OC/DE/TP/191161900/safeimagekit-resized-img-2024-03-22t152604-927-500x500.png
Shoe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvwW-j7QbIfIuvY4N_lMHpAtQ33cLWH1MeZw&s
Headphones,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_ZMmC_arWyAfTEivjK9c1OXKjQZOgPwuNrw&s
Top,https://img.lovepik.com/element/45007/9562.png_860.png
Watch,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhfhFKTTxPSQ8SFdiorEZiNatis9w_RU-Qdw&s
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKaehMhPrCpNLznfHXxO_KITbgAM8LxUyNjg&s
Shoe,https://www.lakhanifootwear.com/media/wysiwyg/touch-shoes.png
Headphones,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTr3bkvxGi64qYVr_bm11vsu04C9JgCca-Oyg&s
Top,https://m.media-amazon.com/images/I/61sqPYyp-AL._AC_UY1100_.jpg
Watch,https://image.similarpng.com/very-thumbnail/2020/07/Realistic-red-grey-watch-clock-chronograph-vector-PNG.png
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyB_e3o7IhM5Cj6cZrgqd_3R4XuRm5CsD_mw&s
Shoe,https://e7.pngegg.com/pngimages/928/628/png-clipart-sneakers-skate-shoe-puma-sportswear-puma-white-suede.png
Headphones,https://www.boat-lifestyle.com/cdn/shop/products/e5881832-36f8-4c1c-a767-10f2c2a55a02_288x.png?v=1685708053
Top,https://image.similarpng.com/very-thumbnail/2020/08/White-t-shirt-print-on-transparent-background-PNG.png
Watch,https://www.pngall.com/wp-content/uploads/2016/04/Watch-PNG-Pic.png
Shirt,https://m.media-amazon.com/images/I/51zkKVzqlcL._SX522_.jpg
Shoe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUsS8UQ71aUaNIwJV73kF1HjLhkYALgKCy_g&s
Headphones,https://prod4-sprcdn-assets.sprinklr.com/200052/923d30e3-be94-4ac9-941f-1584cad661c5-720536175/Screenshot_2023-06-20_162946-r.png
Top,https://img.lovepik.com/element/45007/9556.png_860.png
Watch,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVuyHmCzTCTBygS49sRGLNklYFAFzM4iagGA&s
Shirt,https://m.media-amazon.com/images/I/51RthiG0RFL._SY679_.jpg
Shoe,https://i.pinimg.com/736x/b8/fe/48/b8fe489ac5063b7a226bd9be14ec076a.jpg
Headphones,https://5.imimg.com/data5/GE/RC/MY-63560896/jbl-headphones-t450bt.png
Top,https://5.imimg.com/data5/SELLER/Default/2023/2/GV/ST/II/15179356/naruto-anime-unisex-printed-tshirt.png
Watch,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBumpZL7FrcXhUnePLyEcaZgOoqHjpovnrOQ&s
Shirt,https://m.media-amazon.com/images/I/71On2XSPuRL._SY741_.jpg
Shoe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQH0jwEO4UsPWk5TSx9P42I8SxYpqn8Tax4Tg&s
Headphones,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSO4Z6wBHoqVypOpMHB59feOD-_0nz-pYlCFQ&s
Top,https://static.vecteezy.com/system/resources/previews/022/507/112/original/harajuku-cartoon-anime-naruto-pain-t-shirts-free-png.png
Watch,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTl7RJyKKhFMGP0Ory2bke9VKe7h09YPCUF8A&s
Shirt,https://m.media-amazon.com/images/I/71z2V6TgeoL._SX679_.jpg
Shoe,https://5.imimg.com/data5/FU/AY/DI/SELLER-38458293/smlblu.png
Headphones,https://w7.pngwing.com/pngs/369/385/png-transparent-noise-cancelling-headphones-bose-quietcomfort-35-active-noise-control-headphones-electronics-bluetooth-electronic-device.png
Bracelet,https://static.vecteezy.com/system/resources/thumbnails/011/222/102/small/stylish-bracelet-to-wear-on-hand-free-png.png
Bracelet,https://images.creativefabrica.com/products/previews/2024/01/17/ygSMzApF2/2b5zXJ72OVFTK37IajSU3H9Rh5O-mobile.jpg
Bracelet,https://image.similarpng.com/very-thumbnail/2020/10/Golden-bracelet-jewelry-on-transparent-background-PNG.png
Bottle,https://img.freepik.com/free-photo/photorealistic-water-bottle_23-2151049030.jpg
Bottle,https://i.pinimg.com/736x/df/1e/a3/df1ea3527bb285b2a0b4a6e61a6ba9ad.jpg
Bottle,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7J_bn4kLNxhp935XB69TIW8Oo_ghIyNn7ag&s
Sunglasses,https://m.media-amazon.com/images/I/51wwVl2r-WL._SX679_.jpg
Sunglasses,https://m.media-amazon.com/images/I/51-a2L6DsIS._SX679_.jpg
Mobile phone,https://m.media-amazon.com/images/I/315vs3rLEZL._SY445_SX342_QL70_FMwebp_.jpg
Mobile phone,https://m.media-amazon.com/images/I/411iWoJEJjL._SX300_SY300_QL70_FMwebp_.jpg
Mobile phone,https://m.media-amazon.com/images/I/41o61kBDGdL._SX300_SY300_QL70_FMwebp_.jpg
Television,https://m.media-amazon.com/images/I/41D3CoMhLBL._SY300_SX300_QL70_FMwebp_.jpg
Television,https://m.media-amazon.com/images/I/41Hpcql9FeL._SY300_SX300_QL70_FMwebp_.jpg
Sunglasses,https://m.media-amazon.com/images/I/51wwVl2r-WL._SX679_.jpg
Sunglasses,https://m.media-amazon.com/images/I/51-a2L6DsIS._SX679_.jpg
Mobile phone,https://m.media-amazon.com/images/I/315vs3rLEZL._SY445_SX342_QL70_FMwebp_.jpg
Mobile phone,https://m.media-amazon.com/images/I/411iWoJEJjL._SX300_SY300_QL70_FMwebp_.jpg
Mobile phone,https://m.media-amazon.com/images/I/41o61kBDGdL._SX300_SY300_QL70_FMwebp_.jpg
Television,https://m.media-amazon.com/images/I/41D3CoMhLBL._SY300_SX300_QL70_FMwebp_.jpg
Television,https://m.media-amazon.com/images/I/41J89vk0tyL._SX300_SY300_QL70_FMwebp_.jpg
Sunglasses,https://m.media-amazon.com/images/I/41bzTrqQByL._SX679_.jpg
Sunglasses,https://m.media-amazon.com/images/I/51-a2L6DsIS._SX679_.jpg
